mags_ab,pos_errs_mas
16.0,0.3505327862351129
16.135,0.3665876692289924
16.27,0.30045959220751367
16.405,0.29113174389097984
16.54,0.3042536764038359
16.675,0.31852662945296073
16.81,0.35026620987380935
16.945,0.3641351886820676
17.08,0.39735266462464663
17.215,0.4104980818766134
17.35,0.2313410305440635
17.485,0.24637154376533282
17.62,0.262518603130258
17.755,0.27987428463883574
17.89,0.29854463846409257
18.025,0.3186490425034693
18.16,0.34032002168290665
18.295,0.3636452159347943
18.43,0.3888350425067156
18.565,0.41597147818585856
18.7,0.4450164372505463
18.835,0.47690401076633016
18.97,0.5115489801259514
19.105,0.549259246095698
19.240000000000002,0.5903860138528066
19.375,0.6352361244686542
19.51,0.6843828557725331
19.645,0.7383129431662794
19.78,0.7976228464963276
19.915,0.8592870944751633
20.05,0.9305829122129987
20.185000000000002,1.0094431230663585
20.32,1.096680031388828
20.455,1.1935421789398342
20.59,1.3015418568127541
20.725,1.421708297841318
20.86,1.5558544369771052
20.995,1.702838336885715
21.130000000000003,1.870668380548825
21.265,2.0590058798099125
21.4,2.270710728255195
21.535,2.5088809502364255
21.67,2.7770973743140015
21.805,3.079418909987233
21.94,3.409732511902334
22.075,3.755636886927804
22.21,4.182556156612602
22.345,4.664875552966953
22.48,5.2100151927658445
22.615000000000002,5.826374309785641
22.75,6.52346326962545
22.885,7.312045246735955
23.02,8.204305524266607
23.155,9.214038362429921
23.29,10.145290401453643
23.425,11.407936827194026
23.560000000000002,12.837220097943245
23.695,14.455257296193496
23.83,16.287089474096916
23.965,18.361068003607837
24.1,20.709291898150962
24.235,23.23597954490297
24.37,26.227698588158518
24.505000000000003,29.615267926115365
24.64,33.45112104503879
24.775,37.794643392803344
24.91,42.71306201011897
25.045,48.282521953857646
25.18,54.58923782666039
25.315,61.730837432064995
25.450000000000003,69.81787885951604
25.585,78.97553773884543
25.72,89.3455941344465
25.855,101.08857178385895
25.990000000000002,114.38625353997536
26.125,129.44448156293583
26.26,146.49639259194518
26.395000000000003,165.8059238555229
26.53,187.67199585788003
26.665,212.43310971003476
26.8,240.4725679455809
26.935000000000002,272.22443128554465
27.07,308.18021341707214
27.205,348.8965507596034
27.34,395.0037116481967
27.475,447.2154556677519
27.61,506.34007075973284
27.745,573.292782420199
27.880000000000003,649.110012124646
28.015,734.9654540278053
28.15,832.1882334200786
28.285,942.2833597953171
28.42,1066.9549840624431
28.555,1208.133408215518
28.69,1368.0036150793317
28.825000000000003,1549.0409137258994
28.96,1754.047420178708
29.095,1986.1971058857462
29.23,2249.083114974799
29.365000000000002,2546.7755825782574
29.5,2883.882648239487
