mags_ab,pos_errs_mas
16.0,0.3744395068104276
16.2,0.40137718946745293
16.4,0.27281971068458716
16.599999999999998,0.29591428269409387
16.799999999999997,0.32057257876866857
16.999999999999996,0.3482887306504719
17.199999999999996,0.2634771697226177
17.399999999999995,0.2857467517087645
17.599999999999994,0.3096127666894842
17.799999999999994,0.24302888534827516
17.999999999999993,0.26433733844098206
18.199999999999992,0.28796026038444505
18.39999999999999,0.24552174159165047
18.59999999999999,0.26782398314288075
18.79999999999999,0.2466265832935285
18.99999999999999,0.23396950030247396
19.19999999999999,0.2555734015748214
19.399999999999988,0.25139239613945213
19.599999999999987,0.25440335631863986
19.799999999999986,0.2502795973651987
19.999999999999986,0.27463337912759545
20.199999999999985,0.3015976073955294
20.399999999999984,0.3316175073476777
20.599999999999984,0.3649663581631567
20.799999999999983,0.4021400627177823
20.999999999999982,0.44366227236013045
21.19999999999998,0.4902385746594778
21.39999999999998,0.5425428073638054
21.59999999999998,0.6016150740560364
21.79999999999998,0.6684321551368998
21.99999999999998,0.7445722077074366
22.199999999999978,0.8313489533200916
22.399999999999977,0.9318452663522794
22.599999999999977,1.0466858570609414
22.799999999999976,1.1798391457132136
22.999999999999975,1.3349036334894115
23.199999999999974,1.5162741171142746
23.399999999999974,1.7290652149553052
23.599999999999973,1.9803977552339256
23.799999999999972,2.277349415039721
23.99999999999997,2.631082186462267
24.19999999999997,3.050834477345837
24.39999999999997,3.550261102196276
24.59999999999997,4.146933166501653
24.79999999999997,4.862334985380775
24.999999999999968,5.719521308023745
25.199999999999967,6.744169220026277
25.399999999999967,7.972948169656546
25.599999999999966,9.451916845028407
25.799999999999965,11.228284395956097
25.999999999999964,13.355503774634977
26.199999999999964,15.91819322504693
26.399999999999963,18.998115930221537
26.599999999999962,22.7000519742664
26.79999999999996,27.14995951713091
26.99999999999996,32.49924488676173
