mags_ab,pos_errs_mas
15.0,inf
15.2,inf
15.399999999999999,inf
15.599999999999998,inf
15.799999999999997,0.2688222195621558
15.999999999999996,0.28426806067904753
16.199999999999996,0.3012435143773376
16.399999999999995,0.3192539743845404
16.599999999999994,0.32629257434632086
16.799999999999994,0.331455205913226
16.999999999999993,0.33345194534636463
17.199999999999992,0.23231010004714492
17.39999999999999,0.25044276291716716
17.59999999999999,0.2689808604181318
17.79999999999999,0.2890161786955783
17.99999999999999,0.2368658848183901
18.19999999999999,0.23329326051932112
18.399999999999988,0.2556612695232755
18.599999999999987,0.2803131386396902
18.799999999999986,0.3075161203727757
18.999999999999986,0.33760297284153884
19.199999999999985,0.3706821005338642
19.399999999999984,0.40743293585193624
19.599999999999984,0.44805535812575276
19.799999999999983,0.49319408396051223
19.999999999999982,0.5432027107931396
20.19999999999998,0.5987528057946689
20.39999999999998,0.6610877891880683
20.59999999999998,0.7297091000429828
20.79999999999998,0.8075755813448283
20.99999999999998,0.8930984549751672
21.199999999999978,0.9897773859726525
21.399999999999977,1.097680440560105
21.599999999999977,1.2229130937557764
21.799999999999976,1.361059306666577
21.999999999999975,1.5214721335738846
22.199999999999974,1.7041405573508406
22.399999999999974,1.9064758744825938
22.599999999999973,2.151945470673453
22.799999999999972,2.431146763129154
22.99999999999997,2.7580848382995815
23.19999999999997,3.1366692396322233
23.39999999999997,3.5735471403571344
23.59999999999997,4.108618263648979
23.79999999999997,4.708913255649403
23.999999999999968,5.377666166958371
24.199999999999967,6.214067324409361
24.399999999999967,7.240319055075087
24.599999999999966,8.42004064675543
24.799999999999965,9.875904052310709
24.999999999999964,11.620451782332568
25.199999999999964,13.608019422227219
25.399999999999963,16.09234776254813
25.599999999999962,19.075022158619312
25.79999999999996,22.657387160748403
25.99999999999996,26.961231117002708
26.19999999999996,32.13292429308447
26.39999999999996,38.34839458709291
26.59999999999996,45.81909451086271
26.799999999999958,54.36508953648423
26.999999999999957,65.05296836378523
27.199999999999957,77.90128670577765
27.399999999999956,93.34723565797795
27.599999999999955,111.91639184222419
27.799999999999955,134.24064699670478
27.999999999999954,161.079627988556
28.199999999999953,193.34662101439326
28.399999999999952,232.1396240467739
28.59999999999995,278.7786632533604
28.79999999999995,334.85080335796596
28.99999999999995,402.26405952159087
29.19999999999995,483.3124227775899
29.39999999999995,580.7538064226916
29.599999999999948,697.9039383288629
29.799999999999947,838.7491630529757
29.999999999999947,1008.0823585165879
