mags_ab,pos_errs_mas
16.0,0.25952206448541265
16.135,0.2750099389196256
16.27,0.21843480341882265
16.405,0.23198880107583544
16.54,0.24599760457223843
16.675,0.260947446224021
16.81,0.252589825440832
16.945,0.2675076610411497
17.08,0.28404772619226226
17.215,0.26262048800142446
17.35,0.2318495115061272
17.485,0.2445521121595851
17.62,0.26016243754245594
17.755,0.27511530445746735
17.89,0.2942298166297557
18.025,0.3147923689483923
18.16,0.3316555462810178
18.295,0.35396232849170317
18.43,0.37685176099105594
18.565,0.32606247248266873
18.7,0.22437795047126274
18.835,0.2310812741734398
18.97,0.24584770289514535
19.105,0.26165635853467917
19.240000000000002,0.27858473517100285
19.375,0.296666067349408
19.51,0.31596906123144386
19.645,0.33670142679939513
19.78,0.3589360263472548
19.915,0.3827991114837562
20.05,0.4084310936260179
20.185000000000002,0.43598868609944663
20.32,0.46564725537813634
20.455,0.4976036159482066
20.59,0.5320564338660044
20.725,0.5692721838478277
20.86,0.6086509117305062
20.995,0.6515161452671047
21.130000000000003,0.6981650060842377
21.265,0.7488451244521804
21.4,0.8013754568328857
21.535,0.860725557635806
21.67,0.9254590819517674
21.805,0.9962011450515001
21.94,1.0736752783577135
22.075,1.1587088516626374
22.21,1.25071935601312
22.345,1.35320718686533
22.48,1.4663905981073324
22.615000000000002,1.5915384226151812
22.75,1.7175872505399774
22.885,1.863648481786311
23.02,2.0304520341770904
23.155,2.216049446652993
23.29,2.4181996185479147
23.425,2.64247111538676
23.560000000000002,2.899607914378554
23.695,3.187949123553714
23.83,3.5117029956527563
23.965,3.875670137031454
24.1,4.265042514258431
24.235,4.7216799187722716
24.37,5.236404233145837
24.505000000000003,5.817049026673249
24.64,6.472484686904292
24.775,7.162193941570863
24.91,7.970042052921658
25.045,8.901755265748797
25.18,9.955196787360075
25.315,11.14661853700288
25.450000000000003,12.494419338197309
25.585,14.019423488362717
25.72,15.745210131274282
25.855,17.69846911148085
25.990000000000002,19.90941758807553
26.125,22.34757436453233
26.26,25.17006855218961
26.395000000000003,28.365561784604736
26.53,31.983513585313588
26.665,36.0799246120376
26.8,40.71820207578018
26.935000000000002,45.970143041721876
27.07,51.91704394382837
27.205,58.65096618068113
27.34,66.27614543581045
27.475,74.91062395562754
27.61,84.68806209313622
27.745,95.75981574228192
27.880000000000003,108.29727827617545
28.015,122.49452522527713
28.15,138.57135237078222
28.285,156.77662248066
28.42,177.39213989897584
28.555,200.73708914914653
28.69,227.17276558904362
28.825000000000003,257.10850618811804
28.96,291.00762683072537
29.095,329.3950051705328
29.23,372.8647383447814
29.365000000000002,422.08987940544404
29.5,477.8324209583173
