mags_ab,pos_errs_mas
16.0,0.2835119776473698
16.135,0.30110446024895693
16.27,0.31714486095084704
16.405,0.3369859416405398
16.54,0.276003059215179
16.675,0.28746499856385116
16.81,0.30516536760722
16.945,0.32086269119319194
17.08,0.3390291071663956
17.215,0.3547958556152676
17.35,0.2756912463949914
17.485,0.28277751473086343
17.62,0.2988046565683834
17.755,0.3162172852687641
17.89,0.2934061545788626
18.025,0.3108715509866624
18.16,0.31851200565050525
18.295,0.33710157956816345
18.43,0.356434181788863
18.565,0.3798183866258691
18.7,0.40171670742275906
18.835,0.42901402047515136
18.97,0.45938222960389363
19.105,0.49051251245974165
19.240000000000002,0.524008239955722
19.375,0.5489449233704742
19.51,0.5468934132434553
19.645,0.29164742286629514
19.78,0.28867026377943916
19.915,0.3072682962260364
20.05,0.3271498921045635
20.185000000000002,0.34854706148819026
20.32,0.3713780460240215
20.455,0.3959672280166352
20.59,0.4224741689229796
20.725,0.45089668127564025
20.86,0.4816114417127076
20.995,0.514754712606929
21.130000000000003,0.5500769317350555
21.265,0.5886640555782445
21.4,0.6304608201628529
21.535,0.6758071912326689
21.67,0.7250883382190038
21.805,0.7785729372733391
21.94,0.8369207999957646
22.075,0.8988894756327764
22.21,0.9682599896250274
22.345,1.041185020185819
22.48,1.122517533389227
22.615000000000002,1.2132865440365173
22.75,1.3108392616593032
22.885,1.4209274862991674
23.02,1.542842996652523
23.155,1.670656217280449
23.29,1.8189091550322285
23.425,1.9822135716054026
23.560000000000002,2.1659750064629053
23.695,2.3713057533704314
23.83,2.601124215796068
23.965,2.8587490784904825
24.1,3.1479506170104026
24.235,3.4730102617135437
24.37,3.8387842700697967
24.505000000000003,4.238673704067676
24.64,4.683903177139222
24.775,5.19441513399934
24.91,5.778330371505187
25.045,6.437778783876817
25.18,7.1253624667353055
25.315,7.956163945563407
25.450000000000003,8.875408357263515
25.585,9.93431965927816
25.72,11.132143281341204
25.855,12.487385479871186
25.990000000000002,14.020994435882146
26.125,15.756685857233325
26.26,17.721313247810258
26.395000000000003,19.94526872728579
26.53,22.462968179884733
26.665,25.31337562769367
26.8,28.540609994565393
26.935000000000002,32.19461914700731
27.07,36.331964921557486
27.205,41.01669177522876
27.34,46.32131391284337
27.475,52.18617739469771
27.61,58.965640092009956
27.745,66.64243250023199
27.880000000000003,75.33539620426156
28.015,85.17909859112896
28.15,96.32592156461027
28.285,108.94843050067385
28.42,123.24200109867503
28.555,139.42793763803428
28.69,157.7567440563852
28.825000000000003,178.51222293345796
28.96,202.01562385525287
29.095,228.63083453974917
29.23,258.7697782411217
29.365000000000002,292.8990983346776
29.5,331.5471018984443
