mags_ab,pos_errs_mas
15.0,0.2080201162897071
15.2,0.21194056220661106
15.399999999999999,0.22360629478160765
15.599999999999998,0.21542845885460396
15.799999999999997,0.1741112264000924
15.999999999999996,0.18822497815568823
16.199999999999996,0.1798228668526181
16.399999999999995,0.19706339031058845
16.599999999999994,0.2160703863030671
16.799999999999994,0.2370391007872412
16.999999999999993,0.26018039618646094
17.199999999999992,0.2857438501488602
17.39999999999999,0.31367457095130713
17.59999999999999,0.34481919825327867
17.79999999999999,0.37932693342199036
17.99999999999999,0.41762522727668855
18.19999999999999,0.4602157412467268
18.399999999999988,0.5076540318274252
18.599999999999987,0.5606959280974538
18.799999999999986,0.6184489799279032
18.999999999999986,0.6838283465999374
19.199999999999985,0.7551979422443802
19.399999999999984,0.8369280387530532
19.599999999999984,0.9304531444938151
19.799999999999983,1.0369195227243873
19.999999999999982,1.1584545375978297
20.19999999999998,1.294879450107214
20.39999999999998,1.4489668062452588
20.59999999999998,1.6094209616487012
20.79999999999998,1.8064691679207567
20.99999999999998,2.0437780866062343
21.199999999999978,2.32076452054737
21.399999999999977,2.6458474269814
21.599999999999977,3.016608762639275
21.799999999999976,3.41058486833641
21.999999999999975,3.8749534927660605
22.199999999999974,4.475866086742719
22.399999999999974,5.191240456708271
22.599999999999973,6.044746406057727
22.799999999999972,7.064875108913591
22.99999999999997,8.172571257965567
23.19999999999997,9.49551249357725
23.39999999999997,11.185058548292528
23.59999999999997,13.211892982105407
23.79999999999997,15.644782748948314
23.999999999999968,18.566361740369224
24.199999999999967,22.075933466482052
24.399999999999967,26.13433200725115
24.599999999999966,31.162652346892237
24.799999999999965,37.20606133711807
24.999999999999964,44.47016740405518
25.199999999999964,53.20213001964316
25.399999999999963,63.69906529457772
25.599999999999962,76.31815007658845
25.79999999999996,91.488786520841
25.99999999999996,109.72719282165927
26.19999999999996,131.6539785358259
26.39999999999996,158.0152863761777
26.59999999999996,189.7081306015528
26.799999999999958,227.81097145123954
26.999999999999957,273.6203415272594
27.199999999999957,328.6951025630013
27.399999999999956,394.90932641855005
27.599999999999955,474.5161595311532
27.799999999999955,570.2244986837716
27.999999999999954,685.2911058089269
28.199999999999953,823.6314561384181
28.399999999999952,989.9531528723775
28.59999999999995,1189.9156476271523
28.79999999999995,1430.3234252530085
28.99999999999995,1719.3571394290452
29.19999999999995,2066.852012088025
29.39999999999995,2484.632715437015
29.599999999999948,2986.9156720375013
29.799999999999947,3590.792166796468
29.999999999999947,4316.81174200254
