mags_ab,pos_errs_mas
16.0,0.1636118189017797
16.2,0.149216248686141
16.4,0.16292120895970502
16.599999999999998,0.16086316995876931
16.799999999999997,0.16653405091059
16.999999999999996,0.1728713113547506
17.199999999999996,0.18478395411167517
17.399999999999995,0.20279017139201425
17.599999999999994,0.22272273645004417
17.799999999999994,0.24477467961520755
17.999999999999993,0.2692481804597733
18.199999999999992,0.2964560137251489
18.39999999999999,0.32676939798193005
18.59999999999999,0.36090569667892675
18.79999999999999,0.3989254377598701
18.99999999999999,0.44151575537954096
19.19999999999999,0.48964069520101317
19.399999999999988,0.5439350750659916
19.599999999999987,0.6056337529455653
19.799999999999986,0.6764374760220903
19.999999999999986,0.7571993250473348
20.199999999999985,0.8502731567029926
20.399999999999984,0.9587072682156885
20.599999999999984,1.0838717137991194
20.799999999999983,1.2301545257192041
20.999999999999982,1.4018740317898066
21.19999999999998,1.6042710225782721
21.39999999999998,1.844271808920844
21.59999999999998,2.1281568588780644
21.79999999999998,2.4659280040241076
21.99999999999998,2.868734362811737
22.199999999999978,3.3499978211291523
22.399999999999977,3.925864966727437
22.599999999999977,4.615748620691907
22.799999999999976,5.442981458438012
22.999999999999975,6.4356035278811
23.199999999999974,7.627308440062428
23.399999999999974,9.058586598637898
23.599999999999973,10.778094923222575
23.799999999999972,12.844312174825793
23.99999999999997,15.327521919976789
24.19999999999997,18.312207758534157
24.39999999999997,21.89992036486205
24.59999999999997,26.212732864412935
24.79999999999997,31.397397695875053
24.999999999999968,37.630334333492165
25.199999999999967,45.123635414591725
25.399999999999967,54.132282428419884
25.599999999999966,64.96281814824562
25.799999999999965,77.98379430091005
25.999999999999964,93.63828399292764
26.199999999999964,112.45897395927743
26.399999999999963,135.0863152444567
26.599999999999962,162.29026713674114
26.79999999999996,194.99653004054957
26.99999999999996,234.3180202242844
