mags_ab,pos_errs_mas
16.0,0.2467820791366455
16.135,0.2610329346693355
16.27,0.27417445813122654
16.405,0.29075605996621245
16.54,0.23362478048077417
16.675,0.24673939611589513
16.81,0.26178086222632446
16.945,0.27660661134331693
17.08,0.2926827529627283
17.215,0.30835369418754915
17.35,0.3266211675293222
17.485,0.34608043779973185
17.62,0.36540882576226935
17.755,0.38602733963510005
17.89,0.4073750413187869
18.025,0.2389330602106255
18.16,0.252419935232624
18.295,0.2633594690810481
18.43,0.2714016514850042
18.565,0.2816905490771617
18.7,0.2308447132981179
18.835,0.2446534150091968
18.97,0.25930507746693465
19.105,0.24888606218553844
19.240000000000002,0.2638269551360835
19.375,0.2797567955063808
19.51,0.29662728776457403
19.645,0.30859172838942694
19.78,0.3270916442654429
19.915,0.34976773526533306
20.05,0.37000789949475643
20.185000000000002,0.3958033103685279
20.32,0.4183466852206387
20.455,0.44640104964798455
20.59,0.4760849433210084
20.725,0.4554627098224028
20.86,0.26091905593520015
20.995,0.27770896653538857
21.130000000000003,0.29605032570566087
21.265,0.31579917508181277
21.4,0.3370841724681801
21.535,0.36005002561144084
21.67,0.38478354454526603
21.805,0.4116022505548833
21.94,0.4406540539584867
22.075,0.4720266480547609
22.21,0.5060550533814065
22.345,0.5432663310658868
22.48,0.5837124724559014
22.615000000000002,0.6280355610664261
22.75,0.6765748938516708
22.885,0.7298462273931164
23.02,0.7780951353342239
23.155,0.841895902879336
23.29,0.9123910820168711
23.425,0.9904538455038021
23.560000000000002,1.0770817552287448
23.695,1.173413860617523
23.83,1.2807514176768802
23.965,1.400571969684265
24.1,1.5345634504707544
24.235,1.6846445840913271
24.37,1.85299601116633
24.505000000000003,2.0421029713897703
24.64,2.2528148222366298
24.775,2.4918217580271262
24.91,2.76112582244194
25.045,3.064942949517199
25.18,3.4078116717224423
25.315,3.7948376015103618
25.450000000000003,4.232078128964712
25.585,4.726258409933985
25.72,5.284993167107524
25.855,5.916918355938938
25.990000000000002,6.632046307632305
26.125,7.440903418069699
26.26,8.356248319322562
26.395000000000003,9.396644906136192
26.53,10.56987888385277
26.665,11.898002748994955
26.8,13.401568348444245
26.935000000000002,15.103845354507289
27.07,17.038826708556186
27.205,19.23064694689058
27.34,21.70375062500909
27.475,24.5289519839479
27.61,27.718511211485612
27.745,31.33216130089821
27.880000000000003,35.426395964696894
28.015,40.04241638385577
28.15,45.269474456772656
28.285,51.18848084294577
28.42,57.89105846610952
28.555,65.48098202460868
28.69,74.07571567493093
28.825000000000003,83.80834112484035
28.96,94.82949307167367
29.095,107.30981018277643
29.23,121.44245279403964
29.365000000000002,137.44623838886662
29.5,155.5688822286332
